date,TEST,ARIMA1,ARIMA3,ARIMA7 ,ARIMA14,BP1,BP3,BP7,BP14,LSTM1,LSTM3,LSTM7,LSTM14,seq2seq1,seq2seq3,seq2seq7,seq2seq14
6/20/2014,1962.869995,1958.370987,1460.141391,1407.532944,1324.018558,1910.96875,1586.283203,1442.370728,1230.394775,1777.047607,1919.736938,1792.230713,1574.004272,1912.85083,1898.684326,1882.214966,1850.125244
6/23/2014,1962.609985,1962.48703,1457.455322,1407.492765,1323.981733,1896.602661,1585.126221,1444.108032,1230.273438,1768.294922,1917.566162,1794.189209,1573.732544,1901.224976,1883.469849,1883.948486,1854.664307
6/24/2014,1949.97998,1962.386494,1457.475483,1417.960708,1343.282794,1907.462891,1587.897339,1447.521118,1231.685303,1774.912842,1921.264038,1797.471191,1574.402222,1910.015747,1894.045532,1885.461182,1855.001831
6/25/2014,1959.530029,1950.650646,1457.455453,1417.381153,1342.580378,1904.834229,1588.141113,1449.124756,1231.607178,1773.311768,1921.2948,1799.63208,1574.609619,1907.88916,1890.671997,1880.073486,1853.313965
6/26/2014,1957.219971,1959.530107,1444.162891,1416.773923,1341.699072,1909.090088,1592.549683,1449.099121,1231.653198,1775.903687,1927.023438,1799.17688,1573.760864,1911.331787,1896.995483,1874.825684,1844.934937
6/27/2014,1960.959961,1956.974208,1444.374753,1416.023417,1341.056639,1908.259399,1596.300293,1449.568604,1231.357422,1775.397949,1930.814697,1800.536255,1573.969727,1910.660034,1893.044922,1896.534424,1855.232178
6/30/2014,1960.22998,1960.98194,1444.125509,1415.379065,1339.924445,1923.174683,1602.932007,1449.325562,1232.03479,1784.47229,1939.161499,1801.172363,1573.637329,1922.709106,1907.440186,1895.132568,1851.841797
7/1/2014,1973.319946,1960.632436,1435.096578,1415.686535,1340.134012,1924.657959,1604.002686,1449.262573,1233.282593,1785.373657,1939.657837,1799.89209,1575.414795,1923.905762,1904.317261,1895.880737,1855.862671
7/2/2014,1974.619995,1972.138356,1435.738224,1415.828536,1340.184262,1937.014404,1600.60791,1449.358765,1232.973389,1792.877197,1935.825806,1800.823853,1575.364136,1933.865356,1914.19458,1895.335571,1848.683838
7/3/2014,1985.439941,1974.013519,1434.909379,1413.394014,1340.224209,1928.115967,1597.465332,1448.702759,1234.053345,1787.474609,1932.958374,1799.702637,1576.61499,1926.694702,1912.124756,1885.34021,1858.229858
7/7/2014,1977.650024,1984.484356,1445.550936,1413.161987,1340.258544,1912.221436,1594.220093,1449.807983,1234.384766,1777.809937,1928.141235,1800.149048,1576.597412,1913.863159,1894.637817,1891.432373,1855.807251
7/8/2014,1963.709961,1977.808685,1445.728139,1412.612482,1340.283027,1922.615845,1595.059937,1448.491821,1233.196655,1784.132446,1929.812988,1799.372803,1576.010132,1922.258057,1906.192627,1872.958984,1855.20105
7/9/2014,1972.829956,1964.951611,1445.391759,1412.087834,1340.228441,1913.326416,1596.529175,1449.04187,1234.063721,1778.482422,1931.540161,1799.380127,1575.997314,1914.756348,1899.361572,1896.5271,1856.62915
7/10/2014,1964.680054,1972.976908,1441.719685,1412.686871,1340.191458,1916.619141,1598.758911,1449.577148,1232.548096,1780.485718,1933.625122,1801.71106,1575.140381,1917.416382,1898.882568,1898.444458,1856.205566
7/11/2014,1967.569946,1964.730963,1441.148778,1412.696376,1340.155732,1927.488281,1602.405029,1451.600098,1232.511475,1787.093384,1938.561035,1802.218872,1573.254761,1926.188721,1910.713989,1896.221924,1847.354126
7/14/2014,1977.099976,1968.252492,1441.805153,1412.705164,1340.120788,1923.129395,1597.104858,1452.871338,1227.804321,1784.444458,1931.084229,1804.258545,1569.636597,1922.672363,1900.309204,1894.771729,1846.906494
7/15/2014,1973.280029,1976.788639,1443.540287,1400.603805,1343.537862,1932.592285,1598.428101,1454.004028,1227.012329,1790.193115,1934.620483,1805.278076,1567.626831,1930.303223,1918.443237,1886.817505,1851.915405
7/16/2014,1981.569946,1972.94912,1443.860403,1401.249316,1342.626901,1905.858154,1596.836182,1454.151245,1225.18042,1773.935547,1931.126465,1805.106323,1566.160645,1908.717773,1889.505737,1890.130493,1835.698853
7/17/2014,1958.119995,1981.500382,1443.553658,1401.362134,1341.981141,1928.766846,1603.329834,1454.996704,1223.633545,1787.870117,1939.716064,1806.539917,1564.595215,1927.219727,1912.0802,1894.102295,1822.482056
7/18/2014,1978.219971,1959.608469,1445.676762,1402.333332,1340.813694,1923.528564,1605.882324,1453.907715,1221.172119,1784.687134,1942.240845,1805.863892,1561.441528,1922.994507,1905.66333,1897.794922,1822.134033
7/21/2014,1973.630005,1977.710252,1445.480537,1403.258413,1340.965055,1934.831909,1609.547852,1453.279541,1221.206177,1791.552612,1946.602173,1804.88623,1561.362793,1932.107422,1914.501343,1900.102417,1830.486206
7/22/2014,1983.530029,1973.246987,1445.679472,1402.848211,1341.028615,1938.809326,1607.945068,1447.654419,1219.919067,1793.966309,1944.434448,1798.852539,1560.898315,1935.310669,1915.762085,1873.922852,1812.906494
7/23/2014,1987.01001,1982.885646,1449.978447,1402.667619,1341.072293,1939.918457,1605.714966,1441.103638,1220.02356,1794.63916,1942.332275,1791.012939,1562.149414,1936.203491,1919.382935,1878.289551,1804.170776
7/24/2014,1987.97998,1987.048367,1449.925784,1399.05393,1341.108263,1928.903564,1600.964355,1436.355469,1219.137451,1787.953369,1936.239502,1787.798828,1562.316162,1927.329956,1908.183716,1900.251831,1810.93103
