,0
713,1937.12890625
714,1935.5172119140625
715,1952.508544921875
716,1955.4761962890625
717,1966.705810546875
718,1965.6036376953125
719,1947.1378173828125
720,1933.963134765625
721,1951.7294921875
722,1914.818603515625
723,1934.0545654296875
724,1928.2874755859375
725,1922.000244140625
726,1892.263916015625
727,1892.275146484375
728,1916.9951171875
729,1913.4857177734375
730,1879.716552734375
731,1918.1234130859375
732,1871.912353515625
733,1846.9638671875
734,1811.6585693359375
735,1814.979736328125
736,1797.932861328125
737,1798.2352294921875
738,1825.1551513671875
739,1844.5733642578125
740,1886.7247314453125
741,1870.6671142578125
742,1897.5572509765625
743,1913.2122802734375
744,1909.8529052734375
745,1936.5687255859375
746,1933.42626953125
747,1947.5496826171875
748,1974.3897705078125
749,1974.1138916015625
750,1967.5550537109375
751,1980.7362060546875
752,1989.5296630859375
753,1990.347412109375
754,1997.6536865234375
755,1999.2913818359375
756,1997.642333984375
757,1998.887451171875
758,1999.45263671875
759,2001.182861328125
760,2013.2830810546875
761,2009.7247314453125
762,2014.380859375
763,2026.8160400390625
764,2033.6611328125
765,2030.9039306640625
766,2037.6258544921875
767,2031.5179443359375
768,2015.1781005859375
769,2030.3477783203125
770,2039.3653564453125
771,2036.57080078125
772,2040.571533203125
773,2023.123779296875
774,2022.5565185546875
775,1983.6929931640625
776,1994.276123046875
777,1956.3472900390625
778,1941.8052978515625
779,1922.513427734375
780,1968.4620361328125
781,2024.188232421875
782,2035.098388671875
783,2044.2493896484375
784,2048.46337890625
785,2048.126953125
786,2056.131591796875
787,2058.224365234375
788,2046.3505859375
789,2021.4921875
790,2020.68212890625
791,1977.297607421875
792,1956.6683349609375
793,1983.4168701171875
794,2025.2412109375
795,2005.21044921875
796,1986.133056640625
797,1980.1151123046875
798,1966.6024169921875
799,1945.2835693359375
800,1975.96435546875
801,1979.5631103515625
802,1990.5777587890625
803,2026.41064453125
804,2013.305908203125
805,2019.3985595703125
806,1987.6181640625
807,1956.152587890625
808,1978.068115234375
809,1947.939208984375
810,1977.6083984375
811,2011.23779296875
812,2001.4022216796875
813,2025.6815185546875
814,2017.525146484375
815,2007.4381103515625
816,2032.7113037109375
817,2032.6417236328125
818,2055.794677734375
819,2065.693115234375
820,2069.59375
821,2068.824951171875
822,2066.228759765625
823,2081.2021484375
824,2080.45556640625
825,2087.246826171875
826,2085.35595703125
827,2081.71533203125
828,2074.43994140625
829,2089.476806640625
830,2078.263427734375
831,2067.486083984375
832,2070.40869140625
833,2035.8056640625
834,2045.282470703125
835,2004.4599609375
836,1999.937255859375
837,2029.6529541015625
838,2015.1319580078125
839,2047.32568359375
840,2039.307373046875
841,2068.61572265625
842,2056.712890625
843,2078.63671875
844,2074.3466796875
845,2059.30615234375
846,2023.9798583984375
847,2018.3114013671875
848,2023.9453125
849,2053.191162109375
850,2031.900146484375
851,2022.4061279296875
852,2030.8228759765625
853,2046.6639404296875
854,2041.6851806640625
855,2048.14990234375
856,2058.933837890625
857,2071.59716796875
858,2060.387451171875
859,2064.35498046875
860,2076.922607421875
861,2075.010986328125
862,2047.3138427734375
863,2069.66357421875
864,2066.042724609375
865,2078.473388671875
866,2084.2705078125
867,2089.826904296875
868,2079.592529296875
869,2086.406494140625
870,2077.17919921875
871,2052.343017578125
872,2078.858154296875
873,2086.09130859375
874,2056.933837890625
875,2046.1181640625
876,2055.236572265625
877,2087.970947265625
878,2075.407470703125
879,2068.173095703125
880,2067.427978515625
881,2093.810546875
882,2095.715087890625
883,2103.28076171875
884,2101.67822265625
885,2099.362548828125
886,2105.17626953125
887,2099.608154296875
888,2074.09033203125
889,2096.591796875
890,2093.4482421875
891,2077.80859375
892,2082.870361328125
893,2080.385986328125
894,2085.60107421875
895,2064.35498046875
896,2060.852783203125
897,2045.1083984375
898,2046.1181640625
899,2075.255859375
900,2079.52294921875
901,2062.34228515625
902,2051.08837890625
903,2064.87890625
904,2069.7099609375
905,2093.973876953125
906,2080.8408203125
907,2095.855712890625
908,2097.433349609375
909,2079.1962890625
910,2071.888427734375
911,2070.93310546875
912,2020.03466796875
913,2026.3643798828125
914,2042.949951171875
915,2042.2073974609375
916,2032.9080810546875
917,2047.5001220703125
918,2007.369140625
919,2012.7169189453125
920,2042.021484375
921,2068.73193359375
922,2079.62744140625
923,2077.8203125
924,2097.538818359375
925,2100.286376953125
926,2102.204345703125
927,2091.602294921875
928,2085.6943359375
929,2071.701904296875
930,2045.537841796875
931,2031.6104736328125
932,2061.34130859375
933,2079.1845703125
934,2079.254638671875
935,2073.671142578125
936,2066.91552734375
937,2061.4228515625
938,2069.01171875
939,2050.077880859375
940,2043.1240234375
941,2074.067138671875
942,2050.67041015625
943,2052.970458984375
944,2049.880126953125
945,2059.3525390625
946,2072.039794921875
947,2065.61181640625
948,2045.4915771484375
949,1994.7373046875
950,1920.4036865234375
951,1832.4090576171875
952,1803.666015625
953,1885.8511962890625
954,1939.552490234375
955,1940.936279296875
956,1921.87451171875
957,1855.67578125
958,1895.330322265625
959,1897.9095458984375
960,1864.0040283203125
961,1918.7161865234375
962,1887.587158203125
963,1899.22802734375
964,1909.1927490234375
965,1900.0693359375
966,1928.6185302734375
967,1948.3052978515625
968,1942.457275390625
969,1905.755859375
970,1915.93505859375
971,1888.3814697265625
972,1883.8662109375
973,1876.4761962890625
974,1875.45654296875
975,1819.5489501953125
976,1822.154541015625
977,1862.6585693359375
978,1866.9444580078125
979,1898.1708984375
980,1938.85498046875
981,1930.707763671875
982,1948.900634765625
983,1969.082275390625
984,1970.7591552734375
985,1973.711669921875
986,1957.90625
987,1947.08056640625
988,1981.069580078125
989,1991.7181396484375
990,1992.351806640625
991,1989.0228271484375
992,1975.4122314453125
993,2014.1033935546875
994,2040.316162109375
995,2035.712890625
996,2029.5831298828125
997,2057.96875
998,2056.875732421875
999,2045.2015380859375
1000,2073.91552734375
1001,2080.607666015625
1002,2071.888427734375
1003,2069.115966796875
1004,2068.26611328125
1005,2044.2960205078125
1006,2047.94091796875
1007,2040.142333984375
1008,2006.54931640625
1009,1980.126708984375
1010,2014.8892822265625
1011,2011.71142578125
1012,2050.101318359375
1013,2047.3836669921875
1014,2056.5966796875
1015,2053.598388671875
1016,2056.561767578125
1017,2056.247802734375
1018,2057.689697265625
1019,2046.4200439453125
1020,2072.260986328125
1021,2045.3753662109375
1022,2010.764404296875
1023,2059.52685546875
1024,2042.543701171875
1025,2026.920166015625
1026,2008.4544677734375
1027,2013.780029296875
1028,1967.864990234375
1029,1978.861572265625
1030,2003.59423828125
1031,2037.9041748046875
1032,2001.840576171875
1033,1960.0391845703125
1034,1977.953125
1035,1998.472412109375
1036,2027.7305908203125
1037,2023.910400390625
1038,2018.716064453125
1039,2044.0406494140625
1040,2026.6539306640625
1041,2004.2061767578125
1042,1968.1978759765625
1043,1972.8497314453125
1044,1942.52587890625
1045,1888.77880859375
1046,1864.9200439453125
1047,1866.7747802734375
1048,1883.7755126953125
1049,1829.1129150390625
1050,1864.705078125
1051,1817.9317626953125
1052,1819.0548095703125
1053,1794.39697265625
1054,1805.2122802734375
1055,1847.832275390625
1056,1814.283935546875
1057,1844.1448974609375
1058,1820.8741455078125
1059,1832.577880859375
1060,1885.544921875
1061,1884.5693359375
1062,1843.468505859375
1063,1854.1854248046875
1064,1857.48291015625
1065,1817.617431640625
1066,1787.8115234375
1067,1786.437255859375
1068,1786.0465087890625
1069,1760.648193359375
1070,1800.4967041015625
1071,1835.076416015625
1072,1870.3388671875
1073,1860.172119140625
1074,1860.115478515625
1075,1891.514404296875
1076,1864.0604248046875
1077,1873.712646484375
1078,1898.5574951171875
1079,1894.4100341796875
1080,1876.464599609375
1081,1928.915283203125
1082,1938.1690673828125
1083,1946.118896484375
1084,1953.6656494140625
1085,1955.694091796875
1086,1929.9542236328125
1087,1941.3822021484375
1088,1941.7366943359375
1089,1979.1490478515625
1090,1976.2171630859375
1091,1971.953857421875
1092,1984.9356689453125
1093,2000.3408203125
1094,2010.7181396484375
1095,2013.0518798828125
1096,2010.9722900390625
1097,1995.8668212890625
1098,1994.979248046875
1099,1996.2586669921875
1100,2016.9932861328125
1101,2027.3367919921875
1102,2022.4638671875
1103,2037.568115234375
1104,2029.861083984375
1105,2005.625732421875
1106,2030.4752197265625
1107,2001.863525390625
1108,2008.4312744140625
1109,2001.9559326171875
1110,2024.755126953125
1111,2048.75390625
1112,2049.172119140625
1113,2046.7916259765625
1114,2062.609619140625
1115,2070.12939453125
1116,2071.9931640625
1117,2059.282470703125
1118,2059.399169921875
1119,2054.992431640625
1120,2059.538330078125
1121,2063.552001953125
1122,2041.0819091796875
1123,2028.9002685546875
1124,2047.6041259765625
1125,2026.66552734375
1126,2012.49755859375
1127,2011.9310302734375
1128,2019.4561767578125
1129,2021.249267578125
1130,2051.041748046875
1131,2027.927490234375
1132,2027.522216796875
1133,2007.2882080078125
1134,2030.4752197265625
1135,2007.9808349609375
1136,2008.4659423828125
1137,1999.706787109375
1138,2013.8839111328125
1139,2008.9395751953125
1140,2041.3719482421875
1141,2058.189453125
1142,2057.677978515625
1143,2068.103271484375
1144,2065.646728515625
1145,2068.417724609375
1146,2075.325927734375
1147,2068.1845703125
1148,2080.1640625
1149,2083.3369140625
1150,2091.49755859375
1151,2087.246826171875
1152,2064.62255859375
1153,2044.85302734375
1154,2040.5135498046875
1155,2036.083984375
1156,2043.6112060546875
1157,2035.759033203125
1158,2049.7177734375
1159,2056.28271484375
1160,2052.2734375
1161,2084.7255859375
1162,1996.673828125
1163,1954.2958984375
1164,1995.1522216796875
1165,2035.23779296875
1166,2067.870361328125
1167,2072.6337890625
1168,2055.876220703125
1169,2068.88330078125
1170,2066.752685546875
1171,2104.099609375
1172,2112.598876953125
1173,2130.166259765625
1174,2130.507080078125
1175,2143.81005859375
1176,2141.446533203125
1177,2147.504150390625
1178,2143.845458984375
1179,2154.72119140625
1180,2145.48046875
1181,2157.089111328125
1182,2149.37548828125
1183,2150.19921875
1184,2147.139404296875
1185,2151.2353515625
1186,2155.404541015625
1187,2152.154296875
1188,2135.91015625
1189,2143.857177734375
1190,2144.398193359375
1191,2166.332275390625
1192,2163.99658203125
1193,2164.99951171875
1194,2157.63134765625
1195,2169.77783203125
1196,2167.724609375
1197,2174.925048828125
1198,2160.76611328125
1199,2165.565673828125
1200,2171.2294921875
1201,2167.511962890625
1202,2166.06103515625
1203,2171.087890625
1204,2157.572265625
1205,2154.073486328125
1206,2150.034912109375
1207,2163.395263671875
1208,2158.373779296875
1209,2152.283447265625
1210,2152.177490234375
1211,2162.923828125
1212,2170.59228515625
1213,2170.21435546875
1214,2164.48046875
1215,2101.655029296875
1216,2138.272216796875
1217,2100.730712890625
1218,2099.26904296875
1219,2124.439208984375
1220,2114.94189453125
1221,2114.895263671875
1222,2115.64501953125
1223,2143.0693359375
1224,2159.622802734375
1225,2144.91552734375
1226,2123.078369140625
1227,2139.318115234375
1228,2152.7783203125
1229,2128.980712890625
1230,2149.12841796875
1231,2140.811279296875
1232,2128.2294921875
1233,2139.0830078125
1234,2140.305908203125
1235,2132.04541015625
1236,2143.7041015625
1237,2112.09521484375
1238,2114.965576171875
1239,2107.201171875
1240,2107.7041015625
1241,2100.12255859375
1242,2115.457763671875
1243,2120.95556640625
1244,2117.4970703125
1245,2117.28564453125
1246,2129.2158203125
1247,2119.63037109375
1248,2115.25830078125
1249,2107.7744140625
1250,2100.01708984375
1251,2099.71337890625
1252,2082.858642578125
1253,2066.799072265625
1254,2056.00390625
1255,2051.95947265625
1256,2105.995361328125
1257,2115.41064453125
1258,2143.233642578125
1259,2148.1982421875
1260,2144.633544921875
1261,2144.33935546875
1262,2163.4072265625
1263,2159.340087890625
1264,2171.347412109375
1265,2165.18798828125
1266,2184.414306640625
1267,2190.04443359375
1268,2192.15087890625
1269,2202.372314453125
1270,2188.60107421875
1271,2192.079833984375
1272,2185.1591796875
1273,2176.0234375
1274,2177.05126953125
1275,2192.13916015625
1276,2201.044921875
